NA,PROJECT,SAMPLING_DATE,SITE,FIELD.REP,SAMPLE_DESCRIPTOR,OM.AREA.g.m2,ASH.AREA.g.m2,PHICOCYANIN.MG.M2,TOTAL.MG.M2.RITCHIE,Al,Alr,As,B,Br,Ba,Be,Car,Cd,Co,Cr,Cu,Fe,Fer,Fer.1,Kr,Lir,Mgr,Mn,Mnr,Mo,r,Ni,P,Pb,S,Sr,S.1,Sb,Se,Si,Sir,Sir.1,Sn,Srr,Ti,Tl,Zn,Znr,Al.1,Alr.1,As.1,B.1,Br.1,Ba.1,Be.1,Car.1,Cd.1,Co.1,Cr.1,Cu.1,Fe.1,Fer.2,Fer.1.1,Kr.1,Lir.1,Mgr.1,Mn.1,Mnr.1,Mo.1,r.1,Ni.1,P.1,Pb.1,S.2,Sr.1,S.1.1,Sb.1,Se.1,Si.1,Sir.2,Sir.1.1,Sn.1,Srr.1,Ti.1,Tl.1,Zn.1,Znr.1
40,LTREB,7/7/2021,WS,5,EPIL,12.35825865,29.54524089,15.80383938,41.12057767,81.59722222,87.84722222,0.081018519,82.93981481,94.62962963,101.4351852,0.001340771,81.64351852,0.004229167,0.041990741,0.065393519,0.481018519,13.27777778,14.34027778,14.31481481,88.98148148,0.031435185,12.1412037,13.29166667,14.83101852,0.00950463,216.25,0.060185185,3.527777778,0.162523148,4.467592593,4.877314815,6.053240741,0.016326389,0.015075328,6.560185185,7.467592593,7.534722222,0.00486931,1.763888889,0.494444444,0.003592299,89.09722222,102.2916667,1008.399577,1085.638694,1.001247813,1024.991684,1169.457439,1253.562255,0.016569595,1008.971719,0.05226514,0.518932438,0.808150022,5.944551273,164.0902121,177.2208619,176.9061839,1099.656163,0.388484147,150.0441356,164.2618546,183.2855629,0.117460676,2672.473433,0.743784083,43.59719024,2.0085031,55.21166481,60.275118,74.80751475,0.201765738,0.186304803,81.07246531,92.28644076,93.11604608,0.060176192,21.79859512,6.110472327,0.04439456,1101.086517,1264.146875
314,LTREB,7/7/2021,BN,1,FILA,169.0761329,336.7925737,,272.6115471,6.877897991,7.629443586,0.022990726,0.138350077,0.155680062,0.15940881,0.000671368,29.26970634,0.002681607,0.005434699,0.00814915,0.31549459,8.763523957,9.870556414,9.930448223,17.33384853,0.008471793,4.173106646,1.784003091,1.970633694,0.000622102,0.404752705,0.007936631,1.446483771,0.045923493,11.00270479,12.78979907,11.76004637,0.000387625,0.001258219,1.058346213,1.19687017,1.19687017,0.000406403,0.10297527,0.304482226,0.000299821,0.54694745,0.569938176,1162.888395,1289.956818,3.887183045,23.39169601,26.32178285,26.95222514,0.113512305,4948.808759,0.453395742,0.91887789,1.377826768,53.34260523,1481.702741,1668.875508,1679.001784,2930.740078,1.432377999,705.5727339,301.6323437,333.1871243,0.1051826,68.43402214,1.341894878,244.5658823,7.764566606,1860.294777,2162.449767,1988.343163,0.065538136,0.212734803,178.941085,202.3621799,202.3621799,0.068713048,17.41066044,51.48067731,0.050692575,92.47575975,96.36294279
54,LTREB,7/7/2021,GC,4,EPIL,11.90695422,31.36682717,13.58636791,14.18822269,103.4191176,112.3161765,0.091911765,114.1544118,126.5808824,143.6029412,0.002129459,107.5367647,0.004919118,0.060477941,0.077904412,0.603308824,18.89338235,19.85294118,19.83455882,118.8235294,0.033573529,13.88235294,3.532352941,3.702205882,0.003187811,291.4705882,0.052169118,2.473161765,0.101029412,3.977941176,4.455882353,6.205882353,0.029856618,0.023943167,12.17647059,13.45588235,13.69485294,0.007733611,2.408823529,0.676470588,0.005705416,121.0294118,135.7720588,1231.406699,1337.343572,1.094389178,1359.231355,1507.192772,1709.873647,0.025355371,1280.435334,0.058571713,0.720108075,0.927604267,7.183570548,224.9626387,236.3880618,236.1691838,1414.826325,0.399758473,165.2965409,42.05956476,44.08199595,0.03795712,3470.52695,0.6211753,29.44782391,1.202952584,47.36516347,53.05598719,73.89315707,0.355501384,0.285090193,144.9846779,160.2185751,163.063987,0.092083752,28.68175148,8.054704322,0.067934127,1441.091666,1616.631688
84,LTREB,7/20/2021,GC,1,EPIL,35.8050438,164.2093388,56.42381041,134.8790981,34.46862337,38.76652102,0.047060671,34.81182704,39.34997128,43.22948517,0.000966445,118.0108242,0.004422865,0.032400521,0.032708891,0.607790306,15.70558816,17.21510562,17.28254249,39.6174611,0.022247954,7.874092993,5.789624508,6.491104256,0.002478609,92.32116021,0.021369432,1.979860225,0.092595157,3.766943009,4.233275764,4.649407744,0.00658246,0.010131063,4.681753098,5.226460371,5.30770154,0.004815455,0.84722324,0.621686204,0.002142156,36.97647894,41.50448557,1234.15057,1388.036983,1.685009369,1246.438992,1408.927445,1547.83361,0.034603613,4225.382728,0.158360869,1.16010209,1.17114329,21.76195852,562.339272,616.3876109,618.8021909,1418.50493,0.796588975,281.9322445,207.2977591,232.4142722,0.088746715,3305.563185,0.765133434,70.88898208,3.315373657,134.8755594,151.5726241,166.4722479,0.235685252,0.362743171,167.6303747,187.1336425,190.0424861,0.172417579,30.33486523,22.25950176,0.076699993,1323.944448,1486.069924
65,LTREB,7/20/2021,BG,2,EPIL,45.95120923,240.1126644,29.71243398,55.32434192,27.0277044,30.54262316,0.037669951,18.45919484,20.89753852,22.51911676,0.001021361,93.33005749,0.004693405,0.021178618,0.027777707,0.52599684,17.32057897,19.51515591,19.69676759,22.85908515,0.022472184,8.424607371,3.134149311,3.503567995,0.001471657,50.3129146,0.020245018,1.570733119,0.084940531,3.302086899,3.620008553,4.05314048,0.003838822,0.005576626,3.760962347,4.276546252,4.32842118,0.003542179,0.522949421,0.720535801,0.001315322,19.917862,22.54273223,1241.9557,1403.470467,1.730979791,848.2223242,960.2671648,1034.780646,0.046932757,4288.628999,0.215667644,0.973183093,1.276419222,24.17019086,795.9015483,896.7450123,905.0902887,1050.402604,1.032624033,387.120896,144.0179507,160.993186,0.067624423,2311.939266,0.93028304,72.1770862,3.903120121,151.734886,166.3437704,186.2467062,0.17639849,0.256252708,172.8207677,196.5124716,198.8961873,0.162767408,24.03015824,33.10949136,0.060440632,915.2498441,1035.865805
253,LTREB,8/3/2021,BN,5,EPIP,117.9062057,62.22038323,28.07967067,74.5037362,11.37618147,14.68809074,0.010018904,4.680529301,5.56710775,5.47637051,0.000109492,105.1984877,0.001890359,0.01020794,0.010586011,0.266351607,8.671077505,10.52741021,10.65784499,6.856332703,0.014933837,4.937618147,2.175803403,2.610586011,0.001512287,12.9489603,0.007183365,0.865595463,0.042533081,2.831758034,3.017013233,2.578449905,0.000379271,0.004914934,0.957844991,1.084120983,1.086389414,0.006238185,0.278638941,0.362192817,0.00029336,4.722117202,5.43100189,1341.322392,1731.817048,1.181290956,551.8634505,656.3965515,645.6980678,0.012909786,12403.55453,0.222885057,1.203579473,1.248156391,31.40450736,1022.373848,1241.246994,1256.626064,808.404174,1.760792057,582.1758209,256.5407236,307.8042912,0.178308022,1526.762777,0.846963311,102.0590767,5.014914197,333.8818452,355.7245828,304.0152449,0.044718405,0.579501219,112.9358685,127.8245916,128.0920537,0.735520724,32.85326029,42.70478078,0.034588965,556.7669222,640.348826
48,LTREB,7/7/2021,GR,3,EPIL,12.72070522,50.38591832,19.76678334,28.50341387,108.1954887,115.2255639,0.078947368,125.1879699,140.7142857,152.556391,0.002177492,174.962406,0.006406015,0.056466165,0.100977444,0.467669173,12.86090226,13.77819549,13.78195489,130.7894737,0.031199248,14.06766917,7.248120301,7.842105263,0.003259716,334.3984962,0.064962406,2.540601504,0.062180451,3.898496241,4.240601504,7.229323308,0.023319549,0.024483239,9.345864662,10.53383459,10.76691729,0.007908053,2.468421053,0.489473684,0.005834109,133.2330827,152.443609,1376.322918,1465.750432,1.004266196,1592.479262,1789.984949,1940.624879,0.027699234,2225.645191,0.081489028,0.71828944,1.284504299,5.94908169,163.5997465,175.2683633,175.3161855,1663.734341,0.396876437,178.9506726,92.20120175,99.75710935,0.041465886,4253.784696,0.826367617,32.31824281,0.790979188,49.59162148,53.94344169,91.96209074,0.296641109,0.311444066,118.8859894,133.9978047,136.962781,0.100596011,31.40005657,6.226450447,0.074213981,1694.818771,1939.190213
35,LTREB,7/7/2021,BG,3,EPIL,33.19542854,216.0438742,25.680859,50.83018351,53.1595092,56.8404908,0.084355828,38.45092025,42.65337423,48.19018405,0.00282362,91.48773006,0.008253067,0.032208589,0.058358896,0.985276074,34.50920245,37.48466258,37.33128834,46.34969325,0.039631902,15.6595092,4.141104294,4.472392638,0.001329884,107.1779141,0.043742331,2.40797546,0.159969325,3.92791411,4.314417178,5.837423313,0.008843558,0.009988561,8.786809816,10.0291411,10.12576687,0.003226292,0.879294479,1.473773006,0.002380173,43.6809816,48.29754601,1764.652689,1886.844451,2.80022786,1276.394775,1415.897036,1599.693811,0.093731276,3036.974405,0.273964096,1.069177915,1.937248562,32.70666151,1145.547764,1244.319438,1239.228114,1538.59793,1.315597971,519.8241186,137.4657317,148.4629902,0.044146069,3557.816789,1.452045423,79.93377731,5.310250297,130.3887921,143.2189271,193.7757684,0.293565698,0.331574563,291.6819173,332.9216367,336.1291705,0.107098146,29.18855704,48.9225265,0.079010863,1450.008903,1603.257737
58,LTREB,7/7/2021,BG,4,EPIL,27.57809139,162.4403658,29.28685156,58.20299734,81.0787172,89.24198251,0.174927114,39.54810496,44.35860058,47.24489796,0.004629738,173.6151603,0.015495627,0.04606414,0.083309038,1.934402332,61.31195335,69.3877551,70.97667638,53.71720117,0.069081633,26.5451895,10.06268222,11.28862974,0.001263972,110.9620991,0.06664723,4.306122449,0.306122449,8.651603499,9.567055394,12.08309038,0.00848688,0.009493501,11.0058309,12.47521866,12.6574344,0.003066388,1.120845481,2.470845481,0.002262206,44.16909621,50.11661808,2235.996273,2461.123549,4.824155936,1090.661253,1223.325541,1302.924114,0.127679338,4787.974757,0.427339818,1.270361063,2.297504264,53.3471243,1690.866653,1913.581851,1957.401268,1481.417883,1.905139588,732.065662,277.5095699,311.3188626,0.034857935,3060.12291,1.8380034,118.7546384,8.442272875,238.594712,263.841128,333.2285708,0.234051952,0.261812638,303.5198104,344.0427203,349.0678826,0.084565129,30.91077911,68.14120249,0.062387324,1218.099372,1382.120674
1,LTREB,6/22/2021,WS,1,EPIL,14.59139716,51.81816684,27.18115394,28.84298126,214.822695,228.6879433,0.567375887,135.177305,145.5673759,149.3262411,0.010138298,338.0496454,0.027351064,0.139680851,0.225921986,4.007092199,106.3475177,120.7801418,121.2765957,148.4042553,0.178262411,63.26241135,55.60283688,64.5035461,0.030255319,352.8014184,0.215921986,14.90780142,0.460638298,18.08156028,19.15602837,25.23404255,0.021978723,0.023094119,36.34751773,38.5106383,39.14893617,0.007459369,2.874468085,5.106382979,0.005503096,131.0283688,150.8156028,3134.563262,3336.876606,8.278806906,1972.425744,2124.031395,2178.87849,0.147931933,4932.616636,0.399090238,2.038138773,3.296517425,58.46907373,1551.758868,1762.351018,1769.594974,2165.425429,2.601097638,923.0869693,811.3230761,941.1968594,0.441467376,5147.865614,3.150603453,217.5256513,6.721356353,263.8352273,279.513218,368.1999368,0.320700276,0.336975462,530.361067,561.9240183,571.237676,0.108842616,41.94250545,74.5092621,0.080297859,1911.886968,2200.610358
